combo_idx,entry_time,exit_time,entry_spot,exit_spot,entry_price_usd,exit_price_usd,fees,pnl,triggered,exit_reason,exit_hour,entry_date,status,month
71,2025-09-25 23:00:00+00:00,2025-09-26 08:00:00+00:00,109468.3,109462.41,801.308,0.0,83.49629,717.81165,False,expiry,9,2025-09-25,0,2025-09
71,2025-10-01 20:00:00+00:00,2025-10-02 08:00:00+00:00,117402.82,118621.84,469.61127,0.0,48.933495,420.67776,False,expiry,12,2025-10-01,0,2025-10
71,2025-10-02 22:00:00+00:00,2025-10-03 08:00:00+00:00,120256.27,119767.06,481.0251,0.0,50.122814,430.90228,False,expiry,10,2025-10-02,0,2025-10
71,2025-10-06 22:00:00+00:00,2025-10-07 08:00:00+00:00,125250.45,123677.39,751.5027,0.0,78.30658,673.1961,False,expiry,10,2025-10-06,0,2025-10
71,2025-10-09 20:00:00+00:00,2025-10-10 08:00:00+00:00,121074.43,120995.65,799.0912,0.0,83.265305,715.8259,False,expiry,12,2025-10-09,0,2025-10
71,2025-10-13 22:00:00+00:00,2025-10-14 08:00:00+00:00,115823.65,111825.93,799.1832,2001.8086,83.27489,-1285.9003,False,expiry,10,2025-10-13,0,2025-10
71,2025-10-14 22:00:00+00:00,2025-10-15 08:00:00+00:00,113326.4,112607.78,801.21765,0.0,83.48688,717.7308,False,expiry,10,2025-10-14,0,2025-10
71,2025-10-15 20:00:00+00:00,2025-10-16 08:00:00+00:00,111439.68,110537.52,802.36566,0.0,83.6065,718.75916,False,expiry,12,2025-10-15,0,2025-10
71,2025-10-16 22:00:00+00:00,2025-10-17 08:00:00+00:00,108439.55,105563.97,793.77747,0.0,82.71162,711.06586,False,expiry,10,2025-10-16,0,2025-10
71,2025-10-17 20:00:00+00:00,2025-10-18 08:00:00+00:00,106461.52,106702.56,797.39685,0.0,83.08875,714.3081,False,expiry,12,2025-10-17,0,2025-10
71,2025-10-20 20:00:00+00:00,2025-10-21 08:00:00+00:00,110708.73,108074.21,801.5312,0.0,83.519554,718.01166,False,expiry,12,2025-10-20,0,2025-10
71,2025-10-22 20:00:00+00:00,2025-10-23 08:00:00+00:00,107952.22,109334.68,796.6874,0.0,83.014824,713.67255,False,expiry,12,2025-10-22,0,2025-10
71,2025-10-23 20:00:00+00:00,2025-10-24 08:00:00+00:00,110149.38,111061.82,802.989,0.0,83.671455,719.31757,False,expiry,12,2025-10-23,0,2025-10
71,2025-10-24 20:00:00+00:00,2025-10-25 08:00:00+00:00,110501.64,111509.02,442.00656,0.0,46.057083,395.94946,False,expiry,12,2025-10-24,0,2025-10
71,2025-10-27 20:00:00+00:00,2025-10-28 08:00:00+00:00,114839.11,114195.92,459.3564,0.0,47.86494,411.4915,False,expiry,12,2025-10-27,0,2025-10
71,2025-10-29 22:00:00+00:00,2025-10-30 04:30:00+00:00,111589.38,108233.04,797.8641,6810.023,486.19794,-6498.357,False,stop_loss,6,2025-10-29,0,2025-10
71,2025-10-30 22:00:00+00:00,2025-10-31 08:00:00+00:00,107850.96,109387.8,800.25415,0.0,83.38648,716.8677,False,expiry,10,2025-10-30,0,2025-10
71,2025-10-31 20:00:00+00:00,2025-11-01 08:00:00+00:00,109705.03,110083.65,438.8201,0.0,45.725056,393.09506,False,expiry,12,2025-10-31,0,2025-10
71,2025-11-03 21:00:00+00:00,2025-11-04 08:00:00+00:00,106797.37,104475.69,640.7842,0.0,66.769714,574.01447,False,expiry,11,2025-11-03,0,2025-11
71,2025-11-05 21:00:00+00:00,2025-11-06 08:00:00+00:00,103654.41,103104.47,800.21204,0.0,83.382095,716.82996,False,expiry,11,2025-11-05,0,2025-11
71,2025-11-06 22:00:00+00:00,2025-11-07 08:00:00+00:00,101072.03,101927.04,798.46906,0.0,83.20048,715.26855,False,expiry,10,2025-11-06,0,2025-11
71,2025-11-10 21:00:00+00:00,2025-11-11 08:00:00+00:00,105862.48,104851.37,635.17487,0.0,66.18522,568.9896,False,expiry,11,2025-11-10,0,2025-11
71,2025-11-11 21:00:00+00:00,2025-11-12 08:00:00+00:00,102862.85,103136.14,617.1771,0.0,64.30985,552.86725,False,expiry,11,2025-11-11,0,2025-11
71,2025-11-12 22:00:00+00:00,2025-11-13 08:00:00+00:00,101849.38,103512.14,798.49915,0.0,83.20361,715.29553,False,expiry,10,2025-11-12,0,2025-11
71,2025-11-18 21:00:00+00:00,2025-11-19 08:00:00+00:00,92751.46,91807.77,797.66254,0.0,83.11644,714.5461,False,expiry,11,2025-11-18,0,2025-11
71,2025-11-19 23:00:00+00:00,2025-11-20 08:00:00+00:00,90510.84,92157.25,801.021,0.0,83.466385,717.55457,False,expiry,9,2025-11-19,0,2025-11
71,2025-11-20 23:00:00+00:00,2025-11-21 07:35:00+00:00,88045.58,83703.97,802.9757,95.42252,93.6131,613.94006,False,stop_loss,8,2025-11-20,0,2025-11
71,2025-11-21 21:00:00+00:00,2025-11-22 08:00:00+00:00,84549.04,84475.81,802.37036,0.0,83.606995,718.76337,False,expiry,11,2025-11-21,0,2025-11
71,2025-11-24 22:00:00+00:00,2025-11-25 08:00:00+00:00,88779.18,87371.71,799.01263,0.0,83.25712,715.7555,False,expiry,10,2025-11-24,0,2025-11
71,2025-11-25 21:00:00+00:00,2025-11-26 08:00:00+00:00,87351.05,87855.31,524.10626,0.0,54.611874,469.4944,False,expiry,11,2025-11-25,0,2025-11
71,2025-11-26 21:40:00+00:00,2025-11-27 08:00:00+00:00,90262.79,91418.62,361.05115,0.0,37.62153,323.42963,False,expiry,10,2025-11-26,0,2025-11
71,2025-11-27 21:00:00+00:00,2025-11-28 08:00:00+00:00,91408.04,90935.42,731.2643,0.0,76.19774,655.0665,False,expiry,11,2025-11-27,0,2025-11
71,2025-12-01 21:00:00+00:00,2025-12-02 08:00:00+00:00,85590.12,87038.85,794.2763,0.0,82.76359,711.5127,False,expiry,11,2025-12-01,0,2025-12
71,2025-12-02 21:00:00+00:00,2025-12-03 08:00:00+00:00,91054.94,93082.52,801.28345,0.0,83.49374,717.78973,False,expiry,11,2025-12-02,0,2025-12
71,2025-12-03 21:00:00+00:00,2025-12-04 08:00:00+00:00,92951.87,93370.72,743.6149,0.0,77.48467,666.13025,False,expiry,11,2025-12-03,0,2025-12
71,2025-12-04 21:00:00+00:00,2025-12-05 08:00:00+00:00,92495.63,92235.73,369.9825,0.0,38.552177,331.43033,False,expiry,11,2025-12-04,0,2025-12
71,2025-12-05 21:00:00+00:00,2025-12-06 08:00:00+00:00,89377.95,89615.5,536.2677,0.0,55.879093,480.3886,False,expiry,11,2025-12-05,0,2025-12
71,2025-12-08 21:00:00+00:00,2025-12-09 08:00:00+00:00,90724.58,90493.77,725.79663,0.0,75.62801,650.16864,False,expiry,11,2025-12-08,0,2025-12
71,2025-12-09 22:00:00+00:00,2025-12-10 08:00:00+00:00,92905.45,92732.47,743.24365,0.0,77.44599,665.79767,False,expiry,10,2025-12-09,0,2025-12
71,2025-12-12 21:00:00+00:00,2025-12-13 08:00:00+00:00,90225.43,90356.2,360.9017,0.0,37.605957,323.29575,False,expiry,11,2025-12-12,0,2025-12
71,2025-12-15 23:00:00+00:00,2025-12-16 08:00:00+00:00,86213.94,85957.03,344.85574,0.0,35.933968,308.92178,False,expiry,9,2025-12-15,0,2025-12
71,2025-12-16 21:00:00+00:00,2025-12-17 08:00:00+00:00,87532.29,86929.37,700.2583,0.0,72.96691,627.2914,False,expiry,11,2025-12-16,0,2025-12
71,2025-12-17 23:00:00+00:00,2025-12-18 08:00:00+00:00,86215.49,86824.54,517.29297,0.0,53.901924,463.39102,False,expiry,9,2025-12-17,0,2025-12
71,2025-12-19 22:45:00+00:00,2025-12-20 08:00:00+00:00,88320.78,88284.21,353.2831,0.0,36.8121,316.471,False,expiry,9,2025-12-19,0,2025-12
71,2025-12-22 22:05:00+00:00,2025-12-23 08:00:00+00:00,88229.92,87509.83,352.91968,0.0,36.77423,316.14545,False,expiry,9,2025-12-22,0,2025-12
71,2025-12-23 21:00:00+00:00,2025-12-24 08:00:00+00:00,87677.28,86840.59,526.06366,0.0,54.815834,471.24783,False,expiry,11,2025-12-23,0,2025-12
71,2025-12-25 21:00:00+00:00,2025-12-26 08:00:00+00:00,87826.69,88546.68,799.2229,0.0,83.27902,715.94385,False,expiry,11,2025-12-25,0,2025-12
71,2025-12-29 21:00:00+00:00,2025-12-30 08:00:00+00:00,87163.88,87398.47,348.65552,0.0,36.329906,312.32562,False,expiry,11,2025-12-29,0,2025-12
71,2025-12-31 21:00:00+00:00,2026-01-01 08:00:00+00:00,87565.73,87500.56,700.5258,0.0,72.99479,627.53107,False,expiry,11,2025-12-31,0,2025-12
71,2026-01-02 21:00:00+00:00,2026-01-03 08:00:00+00:00,89727.26,89526.6,538.3635,0.0,56.09748,482.26605,False,expiry,11,2026-01-02,0,2026-01
71,2026-01-07 22:00:00+00:00,2026-01-08 08:00:00+00:00,90879.06,90462.91,363.51624,0.0,37.87839,325.63785,False,expiry,10,2026-01-07,0,2026-01
71,2026-01-08 22:00:00+00:00,2026-01-09 08:00:00+00:00,91202.69,90691.96,364.81073,0.0,38.01328,326.79745,False,expiry,10,2026-01-08,0,2026-01
71,2026-01-12 21:00:00+00:00,2026-01-13 08:00:00+00:00,91383.4,91875.63,365.53357,0.0,38.0886,327.44498,False,expiry,11,2026-01-12,0,2026-01
71,2026-01-13 22:35:00+00:00,2026-01-14 08:00:00+00:00,95305.93,95214.32,800.56976,0.0,83.41937,717.1504,False,expiry,9,2026-01-13,0,2026-01
71,2026-01-14 23:00:00+00:00,2026-01-15 08:00:00+00:00,96989.42,96557.07,581.9365,0.0,60.637787,521.2987,False,expiry,9,2026-01-14,0,2026-01
71,2026-01-15 23:00:00+00:00,2026-01-16 08:00:00+00:00,95515.53,95622.27,382.0621,0.0,39.81087,342.25125,False,expiry,9,2026-01-15,0,2026-01
71,2026-01-20 22:25:00+00:00,2026-01-21 08:00:00+00:00,89439.15,89076.12,536.6349,0.0,55.917355,480.71753,False,expiry,9,2026-01-20,0,2026-01
71,2026-01-21 22:00:00+00:00,2026-01-22 08:00:00+00:00,90152.52,89755.94,360.61008,0.0,37.57557,323.03452,False,expiry,10,2026-01-21,0,2026-01
71,2026-01-22 21:00:00+00:00,2026-01-23 08:00:00+00:00,89506.24,89471.56,797.5006,0.0,83.09956,714.40106,False,expiry,11,2026-01-22,0,2026-01
71,2026-01-26 21:00:00+00:00,2026-01-27 08:00:00+00:00,87492.1,88214.79,524.9526,0.0,54.70006,470.25253,False,expiry,11,2026-01-26,0,2026-01
71,2026-01-27 22:55:00+00:00,2026-01-28 08:00:00+00:00,89195.52,89035.66,356.78207,0.0,37.176693,319.60538,False,expiry,9,2026-01-27,0,2026-01
71,2026-01-28 22:00:00+00:00,2026-01-29 08:00:00+00:00,89303.49,88154.75,357.21396,0.0,37.221695,319.99228,False,expiry,10,2026-01-28,0,2026-01
71,2026-01-29 22:00:00+00:00,2026-01-30 01:45:00+00:00,84379.82,81834.38,797.3893,7389.645,306.85672,-6899.113,False,stop_loss,3,2026-01-29,0,2026-01
71,2026-02-02 21:00:00+00:00,2026-02-03 08:00:00+00:00,77984.38,78736.17,803.23914,0.0,83.69752,719.5416,False,expiry,11,2026-02-02,0,2026-02
71,2026-02-06 23:00:00+00:00,2026-02-07 07:00:00+00:00,71328.92,68941.1,800.31055,7864.1113,419.12546,-7482.9263,False,stop_loss,8,2026-02-06,0,2026-02
71,2026-02-09 21:00:00+00:00,2026-02-10 08:00:00+00:00,70687.18,68892.25,801.59265,0.0,83.525955,718.0667,False,expiry,11,2026-02-09,0,2026-02
71,2026-02-10 21:00:00+00:00,2026-02-11 08:00:00+00:00,68755.5,66994.91,797.56384,0.0,83.106155,714.4577,False,expiry,11,2026-02-10,0,2026-02
71,2026-02-11 21:00:00+00:00,2026-02-12 08:00:00+00:00,67445.48,67210.4,801.2523,0.0,83.490486,717.7618,False,expiry,11,2026-02-11,0,2026-02
71,2026-02-12 22:00:00+00:00,2026-02-13 08:00:00+00:00,65741.84,66185.73,800.73566,0.0,83.43666,717.299,False,expiry,10,2026-02-12,0,2026-02
71,2026-02-16 21:00:00+00:00,2026-02-17 08:00:00+00:00,68481.17,68394.13,273.92468,0.0,28.542952,245.38173,False,expiry,11,2026-02-16,0,2026-02
71,2026-02-17 21:00:00+00:00,2026-02-18 08:00:00+00:00,67707.79,68073.35,406.24673,0.0,42.33091,363.9158,False,expiry,11,2026-02-17,0,2026-02
71,2026-02-18 21:00:00+00:00,2026-02-19 08:00:00+00:00,66280.46,67132.79,801.9935,0.0,83.567726,718.42584,False,expiry,11,2026-02-18,0,2026-02
71,2026-02-19 21:00:00+00:00,2026-02-20 08:00:00+00:00,67021.57,67819.46,536.1726,0.0,55.869183,480.3034,False,expiry,11,2026-02-19,0,2026-02
71,2026-02-20 21:00:00+00:00,2026-02-21 08:00:00+00:00,67677.6,67832.97,406.0656,0.0,42.312035,363.75357,False,expiry,11,2026-02-20,0,2026-02
71,2026-02-23 22:00:00+00:00,2026-02-24 08:00:00+00:00,64566.87,63133.59,798.0465,0.0,83.15645,714.8901,False,expiry,10,2026-02-23,0,2026-02
71,2026-02-24 21:00:00+00:00,2026-02-25 08:00:00+00:00,64279.43,65038.49,771.35315,0.0,80.375,690.97815,False,expiry,11,2026-02-24,0,2026-02
71,2026-02-26 21:00:00+00:00,2026-02-27 08:00:00+00:00,67356.31,67674.05,800.19305,0.0,83.38011,716.8129,False,expiry,11,2026-02-26,0,2026-02
71,2026-03-02 22:00:00+00:00,2026-03-03 08:00:00+00:00,69425.27,68160.59,799.7792,0.0,83.33699,716.4422,False,expiry,10,2026-03-02,0,2026-03
71,2026-03-03 22:00:00+00:00,2026-03-04 08:00:00+00:00,68059.21,69620.43,801.0569,0.0,83.47013,717.58673,False,expiry,10,2026-03-03,0,2026-03
71,2026-03-04 22:00:00+00:00,2026-03-05 08:00:00+00:00,73372.03,72081.1,799.0214,0.0,83.25803,715.76337,False,expiry,10,2026-03-04,0,2026-03
71,2026-03-05 21:00:00+00:00,2026-03-06 08:00:00+00:00,71264.35,71022.66,801.724,0.0,83.53964,718.1843,False,expiry,11,2026-03-05,0,2026-03
71,2026-03-06 21:00:00+00:00,2026-03-07 08:00:00+00:00,68134.35,67825.73,545.0748,0.0,56.7968,488.27805,False,expiry,11,2026-03-06,0,2026-03
71,2026-03-09 21:00:00+00:00,2026-03-10 08:00:00+00:00,69026.67,70479.38,802.0899,0.0,83.577774,718.51215,False,expiry,11,2026-03-09,0,2026-03
71,2026-03-10 20:00:00+00:00,2026-03-11 08:00:00+00:00,70068.27,69675.19,799.479,0.0,83.30572,716.17334,False,expiry,12,2026-03-10,0,2026-03
71,2026-03-11 20:00:00+00:00,2026-03-12 08:00:00+00:00,70616.16,69865.79,800.7872,0.0,83.442024,717.34515,False,expiry,12,2026-03-11,0,2026-03
71,2026-03-12 20:00:00+00:00,2026-03-13 08:00:00+00:00,70487.16,71645.07,704.8715,0.0,73.44762,631.42395,False,expiry,12,2026-03-12,0,2026-03
71,2026-03-13 20:00:00+00:00,2026-03-14 08:00:00+00:00,71172.72,70592.53,427.03632,0.0,44.49718,382.53912,False,expiry,12,2026-03-13,0,2026-03
71,2026-03-16 20:00:00+00:00,2026-03-17 08:00:00+00:00,73981.94,74325.45,739.8194,0.0,77.08918,662.7302,False,expiry,12,2026-03-16,0,2026-03
71,2026-03-17 20:00:00+00:00,2026-03-18 08:00:00+00:00,74507.55,73881.42,596.06036,0.0,62.10949,533.95087,False,expiry,12,2026-03-17,0,2026-03
71,2026-03-18 20:00:00+00:00,2026-03-19 08:00:00+00:00,71029.4,70244.25,801.2117,0.0,83.48625,717.7254,False,expiry,12,2026-03-18,0,2026-03
71,2026-03-19 20:00:00+00:00,2026-03-20 08:00:00+00:00,70201.75,70825.67,797.4919,0.0,83.098656,714.39325,False,expiry,12,2026-03-19,0,2026-03
71,2026-03-23 20:00:00+00:00,2026-03-24 08:00:00+00:00,70596.22,71270.41,800.56116,0.0,83.41847,717.1427,False,expiry,12,2026-03-23,0,2026-03
71,2026-03-24 20:00:00+00:00,2026-03-25 08:00:00+00:00,69338.27,70931.5,693.38275,0.0,72.25048,621.13226,False,expiry,12,2026-03-24,0,2026-03
71,2026-03-25 20:00:00+00:00,2026-03-26 08:00:00+00:00,70802.98,70070.96,566.4238,0.0,59.02136,507.40244,False,expiry,12,2026-03-25,0,2026-03
71,2026-03-26 20:00:00+00:00,2026-03-27 08:00:00+00:00,68519.52,68600.61,801.67847,0.0,83.5349,718.14355,False,expiry,12,2026-03-26,0,2026-03
71,2026-03-27 20:00:00+00:00,2026-03-28 08:00:00+00:00,65994.05,66457.51,802.4876,0.0,83.61921,718.8684,False,expiry,12,2026-03-27,0,2026-03
71,2026-03-30 20:00:00+00:00,2026-03-31 08:00:00+00:00,66482.96,67311.25,797.79553,0.0,83.130295,714.6653,False,expiry,12,2026-03-30,0,2026-03
71,2026-03-31 20:00:00+00:00,2026-04-01 08:00:00+00:00,67836.11,68680.33,542.68884,0.0,56.54818,486.1407,False,expiry,12,2026-03-31,0,2026-03
71,2026-04-01 20:00:00+00:00,2026-04-02 08:00:00+00:00,68160.66,66871.52,797.4797,0.0,83.09738,714.38226,False,expiry,12,2026-04-01,0,2026-04
71,2026-04-02 20:00:00+00:00,2026-04-03 08:00:00+00:00,66880.07,67010.63,401.28043,0.0,41.81342,359.46698,False,expiry,12,2026-04-02,0,2026-04
71,2026-04-06 20:00:00+00:00,2026-04-07 08:00:00+00:00,69744.77,68616.5,557.9582,0.0,58.13924,499.81894,False,expiry,12,2026-04-06,0,2026-04
71,2026-04-08 20:00:00+00:00,2026-04-09 08:00:00+00:00,71323.65,70983.96,570.58923,0.0,59.455395,511.13382,False,expiry,12,2026-04-08,0,2026-04
71,2026-04-09 21:00:00+00:00,2026-04-10 08:00:00+00:00,72425.85,71492.22,289.7034,0.0,30.187094,259.5163,False,expiry,11,2026-04-09,0,2026-04
71,2026-04-10 20:00:00+00:00,2026-04-11 08:00:00+00:00,73277.44,72778.88,439.6646,0.0,45.813053,393.85156,False,expiry,12,2026-04-10,0,2026-04
71,2026-04-13 21:00:00+00:00,2026-04-14 08:00:00+00:00,73183.31,74584.39,731.8331,0.0,76.25701,655.5761,False,expiry,11,2026-04-13,0,2026-04
71,2026-04-14 22:00:00+00:00,2026-04-15 08:00:00+00:00,74298.23,73772.35,445.78934,0.0,46.45125,399.3381,False,expiry,10,2026-04-14,0,2026-04
71,2026-04-15 22:00:00+00:00,2026-04-16 08:00:00+00:00,74786.28,74696.9,448.71768,0.0,46.756382,401.9613,False,expiry,10,2026-04-15,0,2026-04
71,2026-04-16 23:40:00+00:00,2026-04-17 08:00:00+00:00,75140.5,75089.23,300.56198,0.0,31.31856,269.24344,False,expiry,8,2026-04-16,0,2026-04
71,2026-04-20 20:00:00+00:00,2026-04-21 08:00:00+00:00,76236.86,76118.46,304.94742,0.0,31.775522,273.1719,False,expiry,12,2026-04-20,0,2026-04
71,2026-04-21 22:00:00+00:00,2026-04-22 03:00:00+00:00,75566.24,77632.85,302.26495,2950.0483,338.89105,-2986.6743,False,stop_loss,5,2026-04-21,0,2026-04
71,2026-04-22 20:00:00+00:00,2026-04-23 08:00:00+00:00,78877.82,78080.69,473.2669,0.0,49.31441,423.95248,False,expiry,12,2026-04-22,0,2026-04
71,2026-04-23 20:00:00+00:00,2026-04-24 08:00:00+00:00,77676.92,77676.0,801.62585,0.0,83.52942,718.09644,False,expiry,12,2026-04-23,0,2026-04
71,2026-04-24 20:00:00+00:00,2026-04-25 08:00:00+00:00,77651.14,77520.02,310.60455,0.0,32.364994,278.23956,False,expiry,12,2026-04-24,0,2026-04
71,2026-04-27 20:00:00+00:00,2026-04-28 08:00:00+00:00,76878.17,76875.97,307.51266,0.0,32.04282,275.46985,False,expiry,12,2026-04-27,0,2026-04
71,2026-04-28 20:20:00+00:00,2026-04-29 08:00:00+00:00,76356.72,77040.01,801.7456,0.0,83.541885,718.2037,False,expiry,11,2026-04-28,0,2026-04
71,2026-04-29 21:00:00+00:00,2026-04-30 08:00:00+00:00,75654.58,76132.66,453.92746,0.0,47.29924,406.6282,False,expiry,11,2026-04-29,0,2026-04
71,2026-04-30 20:05:00+00:00,2026-05-01 08:00:00+00:00,76376.59,76312.75,305.50638,0.0,31.833763,273.6726,False,expiry,11,2026-04-30,0,2026-04
71,2026-05-04 23:45:00+00:00,2026-05-05 08:00:00+00:00,79754.48,80851.99,319.01788,0.0,33.241665,285.77625,False,expiry,8,2026-05-04,0,2026-05
71,2026-05-05 21:05:00+00:00,2026-05-06 08:00:00+00:00,81684.3,81357.25,326.73718,0.0,34.046013,292.69116,False,expiry,10,2026-05-05,0,2026-05
71,2026-05-06 20:35:00+00:00,2026-05-07 08:00:00+00:00,81343.7,81519.96,325.37482,0.0,33.904053,291.47076,False,expiry,11,2026-05-06,0,2026-05
71,2026-05-07 20:00:00+00:00,2026-05-08 08:00:00+00:00,80131.56,79663.0,320.52625,0.0,33.398834,287.1274,False,expiry,12,2026-05-07,0,2026-05
71,2026-05-11 21:10:00+00:00,2026-05-12 08:00:00+00:00,81710.5,80898.0,326.84198,0.0,34.056934,292.78506,False,expiry,10,2026-05-11,0,2026-05
71,2026-05-13 20:00:00+00:00,2026-05-14 08:00:00+00:00,79664.0,79748.0,318.656,0.0,33.203953,285.45203,False,expiry,12,2026-05-13,0,2026-05
71,2026-05-14 21:00:00+00:00,2026-05-15 08:00:00+00:00,81433.5,80777.5,488.60098,0.0,50.912224,437.68875,False,expiry,11,2026-05-14,0,2026-05
71,2026-05-28 20:00:00+00:00,2026-05-29 08:00:00+00:00,73340.0,73549.5,440.03998,0.0,45.852165,394.18784,False,expiry,12,2026-05-28,0,2026-05
71,2026-06-01 20:00:00+00:00,2026-06-02 08:00:00+00:00,71505.0,70016.0,286.02,0.0,29.803284,256.2167,False,expiry,12,2026-06-01,0,2026-06
71,2026-06-04 23:00:00+00:00,2026-06-05 08:00:00+00:00,63679.0,63013.5,802.3554,0.0,83.60543,718.74994,False,expiry,9,2026-06-04,0,2026-06
71,2026-06-05 23:00:00+00:00,2026-06-06 08:00:00+00:00,61571.0,60890.5,799.1916,0.0,83.275764,715.91583,False,expiry,9,2026-06-05,0,2026-06
71,2026-06-08 20:00:00+00:00,2026-06-09 08:00:00+00:00,63409.0,63132.5,798.9534,0.0,83.250946,715.70245,False,expiry,12,2026-06-08,0,2026-06
71,2026-06-09 20:00:00+00:00,2026-06-10 08:00:00+00:00,62035.0,61601.5,799.0108,0.0,83.25693,715.7539,False,expiry,12,2026-06-09,0,2026-06
71,2026-06-10 20:00:00+00:00,2026-06-11 08:00:00+00:00,61847.0,62695.5,801.5371,0.0,83.520164,718.0169,False,expiry,12,2026-06-10,0,2026-06
71,2026-06-11 20:00:00+00:00,2026-06-12 08:00:00+00:00,63500.5,63009.0,508.00403,0.0,52.934017,455.07,False,expiry,12,2026-06-11,0,2026-06
71,2026-06-15 20:00:00+00:00,2026-06-16 08:00:00+00:00,66487.0,66332.5,398.922,0.0,41.567673,357.3543,False,expiry,12,2026-06-15,0,2026-06
