combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,comment,status
33,206,205,2026-02-28 08:00:00+00:00,close,BTC-28FEB26-71500-C,sell,3.8,0.0,0.0,0.0,63748.24,0.0,0.0,124049.29,expiry,,0
33,207,207,2026-03-02 16:00:00+00:00,open,BTC-3MAR26-70000-C,sell,3.6,0.0048,0.017280001,0.0009,69083.83,1193.7686,62.175446,125180.88,,,0
33,207,207,2026-03-02 16:00:00+00:00,open,BTC-3MAR26-75000-C,buy,3.6,0.0002,-0.00072,7.5024e-05,69083.83,-49.740356,5.182945,125125.96,,,0
33,208,207,2026-03-03 08:00:00+00:00,close,BTC-3MAR26-70000-C,buy,3.6,0.0,-0.0,0.0,68160.59,-0.0,0.0,125125.96,expiry,,0
33,208,207,2026-03-03 08:00:00+00:00,close,BTC-3MAR26-75000-C,sell,3.6,0.0,0.0,0.0,68160.59,0.0,0.0,125125.96,expiry,,0
33,209,209,2026-03-04 16:05:00+00:00,open,BTC-5MAR26-74500-C,sell,3.4,0.0039,0.013259999,0.00085,73295.55,971.8989,62.301216,126035.555,,,0
33,209,209,2026-03-04 16:05:00+00:00,open,BTC-5MAR26-77000-C,buy,3.4,0.0007,-0.00238,0.00024799598,73295.55,-174.44339,18.177002,125842.94,,,0
33,210,209,2026-03-05 08:00:00+00:00,close,BTC-5MAR26-74500-C,buy,3.4,0.0,-0.0,0.0,72081.1,-0.0,0.0,125842.94,expiry,,0
33,210,209,2026-03-05 08:00:00+00:00,close,BTC-5MAR26-77000-C,sell,3.4,0.0,0.0,0.0,72081.1,0.0,0.0,125842.94,expiry,,0
33,211,211,2026-03-06 16:00:00+00:00,open,BTC-7MAR26-69500-C,sell,3.7,0.0034,0.01258,0.000925,68571.93,862.6349,63.429035,126642.14,,,0
33,211,211,2026-03-06 16:00:00+00:00,open,BTC-7MAR26-74500-C,buy,3.7,0.0002,-0.00074,7.7108e-05,68571.93,-50.743225,5.287444,126586.11,,,0
33,212,211,2026-03-07 08:00:00+00:00,close,BTC-7MAR26-69500-C,buy,3.7,0.0,-0.0,0.0,67825.73,-0.0,0.0,126586.11,expiry,,0
33,212,211,2026-03-07 08:00:00+00:00,close,BTC-7MAR26-74500-C,sell,3.7,0.0,0.0,0.0,67825.73,0.0,0.0,126586.11,expiry,,0
33,213,213,2026-03-09 16:00:00+00:00,open,BTC-10MAR26-70000-C,sell,3.7,0.0026,0.00962,0.000925,68890.27,662.7244,63.723503,127185.12,,,0
33,213,213,2026-03-09 16:00:00+00:00,open,BTC-10MAR26-75000-C,buy,3.7,1e-04,-0.00037,3.8554e-05,68890.27,-25.4894,2.6559956,127156.97,,,0
33,214,213,2026-03-10 08:00:00+00:00,close,BTC-10MAR26-70000-C,buy,3.7,0.0068017454,-0.025166458,0.000925,70479.38,-1773.7164,65.19343,125318.06,expiry,,0
33,214,213,2026-03-10 08:00:00+00:00,close,BTC-10MAR26-75000-C,sell,3.7,0.0,0.0,0.0,70479.38,0.0,0.0,125318.06,expiry,,0
33,215,215,2026-03-11 16:00:00+00:00,open,BTC-12MAR26-71000-C,sell,3.6,0.0035,0.0126,0.0009,70269.72,885.3985,63.24275,126140.21,,,0
33,215,215,2026-03-11 16:00:00+00:00,open,BTC-12MAR26-75000-C,buy,3.6,0.0002,-0.00072,7.5024e-05,70269.72,-50.594196,5.2719154,126084.35,,,0
33,216,215,2026-03-12 08:00:00+00:00,close,BTC-12MAR26-71000-C,buy,3.6,0.0,-0.0,0.0,69865.79,-0.0,0.0,126084.35,expiry,,0
33,216,215,2026-03-12 08:00:00+00:00,close,BTC-12MAR26-75000-C,sell,3.6,0.0,0.0,0.0,69865.79,0.0,0.0,126084.35,expiry,,0
33,217,217,2026-03-13 16:00:00+00:00,open,BTC-14MAR26-73000-C,sell,3.5,0.0025,0.00875,0.000875,71924.97,629.34344,62.93435,126650.76,,,0
33,217,217,2026-03-13 16:00:00+00:00,open,BTC-14MAR26-78000-C,buy,3.5,0.0002,-0.0007,7.294e-05,71924.97,-50.347477,5.246207,126595.164,,,0
33,218,217,2026-03-14 08:00:00+00:00,close,BTC-14MAR26-73000-C,buy,3.5,0.0,-0.0,0.0,70592.53,-0.0,0.0,126595.164,expiry,,0
33,218,217,2026-03-14 08:00:00+00:00,close,BTC-14MAR26-78000-C,sell,3.5,0.0,0.0,0.0,70592.53,0.0,0.0,126595.164,expiry,,0
33,219,219,2026-03-16 16:00:00+00:00,open,BTC-17MAR26-74500-C,sell,3.5,0.0024,0.008400001,0.000875,73266.34,615.4373,64.10805,127146.49,,,0
33,219,219,2026-03-16 16:00:00+00:00,open,BTC-17MAR26-78000-C,buy,3.5,0.0002,-0.0007,7.294e-05,73266.34,-51.286438,5.344047,127089.86,,,0
33,220,219,2026-03-17 08:00:00+00:00,close,BTC-17MAR26-74500-C,buy,3.5,0.0,-0.0,0.0,74325.45,-0.0,0.0,127089.86,expiry,,0
33,220,219,2026-03-17 08:00:00+00:00,close,BTC-17MAR26-78000-C,sell,3.5,0.0,0.0,0.0,74325.45,0.0,0.0,127089.86,expiry,,0
33,221,221,2026-03-18 16:00:00+00:00,open,BTC-19MAR26-72500-C,sell,3.6,0.0039,0.01404,0.0009,71487.04,1003.678,64.33833,128029.2,,,0
