combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,status
445,46,45,2025-09-19 08:00:00+00:00,close,BTC-19SEP25-114000-P,buy,11.0,0.0,-0.0,0.0,116963.64,-0.0,0.0,107908.2,expiry,0
445,47,47,2025-09-25 23:00:00+00:00,open,BTC-26SEP25-113000-C,sell,11.8,1e-04,0.00118,0.000122956,109468.3,129.17259,13.459784,108023.92,,0
445,47,47,2025-09-25 23:00:00+00:00,open,BTC-26SEP25-106000-P,sell,11.8,0.0003,0.0035400002,0.00036886803,109468.3,387.5178,40.379353,108371.055,,0
445,48,47,2025-09-26 08:00:00+00:00,close,BTC-26SEP25-113000-C,buy,11.8,0.0,-0.0,0.0,109462.41,-0.0,0.0,108371.055,expiry,0
445,48,47,2025-09-26 08:00:00+00:00,close,BTC-26SEP25-106000-P,buy,11.8,0.0,-0.0,0.0,109462.41,-0.0,0.0,108371.055,expiry,0
445,49,49,2025-10-01 20:00:00+00:00,open,BTC-2OCT25-121000-C,sell,11.1,1e-04,0.00111,0.000115662,117402.82,130.31712,13.579044,108487.8,,0
445,49,49,2025-10-01 20:00:00+00:00,open,BTC-2OCT25-114000-P,sell,11.1,1e-04,0.00111,0.000115662,117402.82,130.31712,13.579044,108604.53,,0
445,50,49,2025-10-02 08:00:00+00:00,close,BTC-2OCT25-121000-C,buy,11.1,0.0,-0.0,0.0,118621.84,-0.0,0.0,108604.53,expiry,0
445,50,49,2025-10-02 08:00:00+00:00,close,BTC-2OCT25-114000-P,buy,11.1,0.0,-0.0,0.0,118621.84,-0.0,0.0,108604.53,expiry,0
445,51,51,2025-10-02 22:00:00+00:00,open,BTC-3OCT25-124000-C,sell,10.8,1e-04,0.00108,0.000112536,120256.27,129.87677,13.533159,108720.875,,0
445,51,51,2025-10-02 22:00:00+00:00,open,BTC-3OCT25-117000-P,sell,10.8,1e-04,0.00108,0.000112536,120256.27,129.87677,13.533159,108837.22,,0
445,52,51,2025-10-03 08:00:00+00:00,close,BTC-3OCT25-124000-C,buy,10.8,0.0,-0.0,0.0,119767.06,-0.0,0.0,108837.22,expiry,0
445,52,51,2025-10-03 08:00:00+00:00,close,BTC-3OCT25-117000-P,buy,10.8,0.0,-0.0,0.0,119767.06,-0.0,0.0,108837.22,expiry,0
