combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,status
57,128,127,2025-11-26 08:00:00+00:00,close,BTC-26NOV25-90000-C,buy,10.0,0.0,-0.0,0.0,87855.31,-0.0,0.0,132649.94,expiry,0
57,128,127,2025-11-26 08:00:00+00:00,close,BTC-26NOV25-85000-P,buy,10.0,0.0,-0.0,0.0,87855.31,-0.0,0.0,132649.94,expiry,0
57,129,129,2025-11-26 21:40:00+00:00,open,BTC-27NOV25-94000-C,sell,17.6,1e-04,0.00176,0.000183392,90262.79,158.8625,16.553473,132792.23,,0
57,129,129,2025-11-26 21:40:00+00:00,open,BTC-27NOV25-87000-P,sell,17.6,1e-04,0.00176,0.000183392,90262.79,158.8625,16.553473,132934.55,,0
57,130,129,2025-11-27 08:00:00+00:00,close,BTC-27NOV25-94000-C,buy,17.6,0.0,-0.0,0.0,91418.62,-0.0,0.0,132934.55,expiry,0
57,130,129,2025-11-27 08:00:00+00:00,close,BTC-27NOV25-87000-P,buy,17.6,0.0,-0.0,0.0,91418.62,-0.0,0.0,132934.55,expiry,0
57,131,131,2025-11-27 18:00:00+00:00,open,BTC-28NOV25-94000-C,sell,16.6,0.0003,0.00498,0.000518916,91459.35,455.4676,47.459724,133342.56,,0
57,131,131,2025-11-27 18:00:00+00:00,open,BTC-28NOV25-89000-P,sell,16.6,0.0004,0.00664,0.000691888,91459.35,607.2901,63.279625,133886.56,,0
57,132,131,2025-11-28 08:00:00+00:00,close,BTC-28NOV25-94000-C,buy,16.6,0.0,-0.0,0.0,90935.42,-0.0,0.0,133886.56,expiry,0
57,132,131,2025-11-28 08:00:00+00:00,close,BTC-28NOV25-89000-P,buy,16.6,0.0,-0.0,0.0,90935.42,-0.0,0.0,133886.56,expiry,0
57,133,133,2025-12-01 19:00:00+00:00,open,BTC-2DEC25-88000-C,sell,7.9,0.0005,0.0039500003,0.00041159,85247.15,336.72626,35.086876,134188.2,,0
57,133,133,2025-12-01 19:00:00+00:00,open,BTC-2DEC25-82000-P,sell,7.9,0.0011,0.00869,0.000905498,85247.15,740.7977,77.191124,134851.81,,0
57,134,133,2025-12-02 08:00:00+00:00,close,BTC-2DEC25-88000-C,buy,7.9,0.0,-0.0,0.0,87038.85,-0.0,0.0,134851.81,expiry,0
57,134,133,2025-12-02 08:00:00+00:00,close,BTC-2DEC25-82000-P,buy,7.9,0.0,-0.0,0.0,87038.85,-0.0,0.0,134851.81,expiry,0
57,135,135,2025-12-02 21:00:00+00:00,open,BTC-3DEC25-94000-C,sell,17.8,0.0002,0.0035599999,0.00037095198,91054.94,324.15558,33.77701,135142.19,,0
57,135,135,2025-12-02 21:00:00+00:00,open,BTC-3DEC25-88000-P,sell,17.8,0.0003,0.00534,0.00055642804,91054.94,486.2334,50.66552,135577.77,,0
57,136,135,2025-12-03 08:00:00+00:00,close,BTC-3DEC25-94000-C,buy,17.8,0.0,-0.0,0.0,93082.52,-0.0,0.0,135577.77,expiry,0
57,136,135,2025-12-03 08:00:00+00:00,close,BTC-3DEC25-88000-P,buy,17.8,0.0,-0.0,0.0,93082.52,-0.0,0.0,135577.77,expiry,0
57,137,137,2025-12-03 18:00:00+00:00,open,BTC-4DEC25-96000-C,sell,17.5,0.0003,0.0052500004,0.00054705003,93008.82,488.29633,50.880478,136015.17,,0
57,137,137,2025-12-03 18:00:00+00:00,open,BTC-4DEC25-90000-P,sell,17.5,0.0002,0.0034999999,0.00036469998,93008.82,325.53085,33.920315,136306.78,,0
57,138,137,2025-12-04 08:00:00+00:00,close,BTC-4DEC25-96000-C,buy,17.5,0.0,-0.0,0.0,93370.72,-0.0,0.0,136306.78,expiry,0
57,138,137,2025-12-04 08:00:00+00:00,close,BTC-4DEC25-90000-P,buy,17.5,0.0,-0.0,0.0,93370.72,-0.0,0.0,136306.78,expiry,0
57,139,139,2025-12-04 18:00:00+00:00,open,BTC-5DEC25-95000-C,sell,16.9,0.0004,0.00676,0.000704392,92369.01,624.4145,65.06399,136866.14,,0
57,139,139,2025-12-04 18:00:00+00:00,open,BTC-5DEC25-89000-P,sell,16.9,0.0003,0.0050700004,0.000528294,92369.01,468.31088,48.797997,137285.64,,0
57,140,139,2025-12-05 08:00:00+00:00,close,BTC-5DEC25-95000-C,buy,16.9,0.0,-0.0,0.0,92235.73,-0.0,0.0,137285.64,expiry,0
57,140,139,2025-12-05 08:00:00+00:00,close,BTC-5DEC25-89000-P,buy,16.9,0.0,-0.0,0.0,92235.73,-0.0,0.0,137285.64,expiry,0
57,141,141,2025-12-08 20:00:00+00:00,open,BTC-9DEC25-93000-C,sell,18.3,0.0002,0.00366,0.000381372,90202.51,330.14117,34.40071,137581.39,,0
57,141,141,2025-12-08 20:00:00+00:00,open,BTC-9DEC25-87000-P,sell,18.3,0.0002,0.00366,0.000381372,90202.51,330.14117,34.40071,137877.12,,0
57,142,141,2025-12-09 08:00:00+00:00,close,BTC-9DEC25-93000-C,buy,18.3,0.0,-0.0,0.0,90493.77,-0.0,0.0,137877.12,expiry,0
57,142,141,2025-12-09 08:00:00+00:00,close,BTC-9DEC25-87000-P,buy,18.3,0.0,-0.0,0.0,90493.77,-0.0,0.0,137877.12,expiry,0
