date,nav_open,nav_high,nav_low,nav_close,nav_close_realized,return_pct,drawdown_pct,active_slots,eod_slot
2025-08-14,104248.34011500001,104248.34011500001,104248.34011500001,104248.34011500001,104248.34011500001,4.2483,-0.0,,
2025-08-15,104248.34011500001,104248.40511500002,103688.77011500002,104520.33246500001,104248.34011500001,4.5203,-0.5368,C,C
2025-08-16,104520.33246500001,104582.52406500002,104457.82406500002,104582.52406500002,104582.52406500002,4.5825,-0.1192,C,
2025-08-17,104582.52406500002,104582.52406500002,104582.52406500002,104582.52406500002,104582.52406500002,4.5825,-0.0,,
2025-08-18,104582.52406500002,104758.47261500004,104381.28961500002,104732.692615,104745.58261500002,4.7327,-0.3601,"A,B",A
2025-08-19,104732.692615,104944.69076500004,104514.99576500003,104769.57506500001,104857.13326500003,4.7696,-0.4094,A,A
2025-08-20,104769.57506500001,105154.90430500003,104719.29430500003,105004.68245500003,105079.79430500003,5.0047,-0.4143,A,A
2025-08-21,105004.68245500003,105211.03472500003,104961.99972500003,105171.96757500003,105191.49972500003,5.172,-0.2367,A,A
2025-08-22,105171.96757500003,105360.84425500003,104800.13925500005,105633.29765500003,105360.84425500003,5.6333,-0.5322,"A,C",C
2025-08-23,105633.29765500003,105695.81175500003,105570.92675500002,105695.81175500003,105695.81175500003,5.6958,-0.1182,C,
2025-08-24,105695.81175500003,105695.81175500003,105695.81175500003,105695.81175500003,105695.81175500003,5.6958,-0.0,,
2025-08-25,105695.81175500003,105859.47433500004,105433.33433500004,105859.47433500004,105859.47433500004,5.8595,-0.4026,B,
2025-08-26,105859.47433500004,105922.88133500004,105734.71133500003,105838.84568500004,105859.47433500004,5.8388,-0.1776,A,A
2025-08-27,105838.84568500004,106028.42834500004,105775.84334500003,106028.42834500004,106028.42834500004,6.0284,-0.2382,A,
2025-08-28,106028.42834500004,106028.96334500003,105777.10834500004,106057.15759500004,106028.42834500004,6.0572,-0.2375,A,A
2025-08-29,106057.15759500004,106374.49899500003,105866.72399500004,106291.82999500004,106311.58399500004,6.2918,-0.4773,"A,C",C
2025-08-30,106291.82999500004,106480.58979500004,106292.09679500003,106480.58979500004,106480.58979500004,6.4806,-0.177,C,
2025-08-31,106480.58979500004,106480.58979500004,106480.58979500004,106480.58979500004,106480.58979500004,6.4806,-0.0,,
2025-09-01,106480.58979500004,106624.00979500003,106293.95479500003,106337.16854500004,106480.58979500004,6.3372,-0.3096,A,A
2025-09-02,106337.16854500004,106594.86647000004,105958.45447000004,106644.93832000004,106594.79147000004,6.6449,-0.6242,A,A
2025-09-03,106644.93832000004,106708.88143000004,106580.45143000004,106708.88143000004,106708.88143000004,6.7089,-0.1204,A,
2025-09-04,106708.88143000004,106794.39143000003,106519.34643000003,106623.37343000004,106708.88143000004,6.6234,-0.2575,A,A
2025-09-05,106623.37343000004,106880.28627000004,106438.85927000004,107099.64442000004,106880.27427000004,7.0996,-0.413,"A,C",C
2025-09-06,107099.64442000004,107162.72974500003,107099.34474500004,107162.72974500003,107162.72974500003,7.1627,-0.0591,C,
2025-09-07,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,7.1627,-0.0,,
2025-09-08,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,7.1627,-0.0,,
2025-09-09,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,7.1627,-0.0,,
2025-09-10,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,107162.72974500003,7.1627,-0.0,,
2025-09-11,107162.72974500003,107182.83974500003,107034.63974500002,107142.61894500004,107162.72974500003,7.1426,-0.1383,A,A
2025-09-12,107142.61894500004,107398.87003000003,106947.62703000003,107377.46353000004,107334.94703000004,7.3775,-0.4202,"A,C",C
2025-09-13,107377.46353000004,107505.18816500004,107377.24316500005,107505.18816500004,107505.18816500004,7.5052,-0.119,C,
2025-09-14,107505.18816500004,107505.18816500004,107505.18816500004,107505.18816500004,107505.18816500004,7.5052,-0.0,,
2025-09-15,107505.18816500004,107505.18816500004,107505.18816500004,107505.18816500004,107505.18816500004,7.5052,-0.0,,
2025-09-16,107505.18816500004,107505.18816500004,107119.41316500003,107671.31016500005,107505.18816500004,7.6713,-0.3588,A,A
2025-09-17,107671.31016500005,107735.53683000004,107607.02683000005,107735.53683000004,107735.53683000004,7.7355,-0.1193,A,
2025-09-18,107735.53683000004,107735.53683000004,107541.34683000005,107786.94008000003,107735.53683000004,7.7869,-0.1802,A,A
2025-09-19,107786.94008000003,107851.44342000003,107405.16592000003,107959.02342000004,107851.37292000004,7.959,-0.4138,"A,C",C
2025-09-20,107959.02342000004,108022.63369500004,107958.96369500004,108022.63369500004,108022.63369500004,8.0226,-0.0589,C,
2025-09-21,108022.63369500004,108022.63369500004,108022.63369500004,108022.63369500004,108022.63369500004,8.0226,-0.0,,
2025-09-22,108022.63369500004,108242.87292000004,107812.62292000004,108242.87292000004,108242.87292000004,8.2429,-0.3975,B,
2025-09-23,108242.87292000004,108242.87292000004,108242.87292000004,108242.87292000004,108242.87292000004,8.2429,-0.0,,
2025-09-24,108242.87292000004,108242.87292000004,108242.87292000004,108242.87292000004,108242.87292000004,8.2429,-0.0,,
2025-09-25,108242.87292000004,108332.89242000003,108176.78542000003,108152.85242000004,108242.87292000004,8.1529,-0.1441,A,A
2025-09-26,108152.85242000004,108474.29853500004,108021.76053500004,108702.94603500003,108474.29853500004,8.7029,-0.4172,"A,C",C
2025-09-27,108702.94603500003,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,8.7029,-0.0,C,
2025-09-28,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,8.7029,-0.0,,
2025-09-29,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,8.7029,-0.0,,
2025-09-30,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,108702.94593500004,8.7029,-0.0,,
2025-10-01,108702.94593500004,108717.74693500003,108573.85393500005,108688.14443500004,108702.94593500004,8.6881,-0.1324,A,A
2025-10-02,108688.14443500004,108898.82402000004,108303.28602000004,108740.54252000005,108819.68402000004,8.7405,-0.5469,A,A
2025-10-03,108740.54252000005,108936.02763500005,107581.32763500005,109094.71313500006,108936.02763500005,9.0947,-1.2436,"A,C",C
2025-10-04,109094.71313500006,109221.87108500005,109094.65858500006,109221.87108500005,109221.87108500005,9.2219,-0.1165,C,
2025-10-05,109221.87108500005,109221.87108500005,109221.87108500005,109221.87108500005,109221.87108500005,9.2219,-0.0,,
2025-10-06,109221.87108500005,109387.88413500006,109017.20863500005,109433.13613500004,109387.88113500005,9.4331,-0.3389,"A,B",A
2025-10-07,109433.13613500004,109562.91212500005,109238.15962500004,109562.91212500005,109562.91212500005,9.5629,-0.2964,A,
2025-10-08,109562.91212500005,109576.57512500005,109432.21512500005,109549.24787500004,109562.91212500005,9.5492,-0.1317,A,A
2025-10-09,109549.24787500004,109746.17526000005,109354.86526000005,109702.78576000006,109680.02526000005,9.7028,-0.3566,A,A
2025-10-10,109702.78576000006,110086.27686000004,107509.81986000005,107904.61186000005,107904.61186000005,7.9046,-2.3404,"A,C",
2025-10-11,107904.61186000005,107904.61186000005,107904.61186000005,107904.61186000005,107904.61186000005,7.9046,-1.9818,,
2025-10-12,107904.61186000005,107904.61186000005,107904.61186000005,107904.61186000005,107904.61186000005,7.9046,-1.9818,,
