combo_idx,trade_idx,open_idx,ts,event,contract,side,qty,price_btc,amount_btc,fee_btc,spot,amount_usd,fee_usd,balance_usd,exit_reason,status
266,30,29,2025-08-27 08:00:00+00:00,close,BTC-27AUG25-115000-C,buy,11.3,0.0,-0.0,0.0,110798.58,-0.0,0.0,105280.0,expiry,0
266,30,29,2025-08-27 08:00:00+00:00,close,BTC-27AUG25-108000-P,buy,11.3,0.0,-0.0,0.0,110798.58,-0.0,0.0,105280.0,expiry,0
266,31,31,2025-08-28 20:00:00+00:00,open,BTC-29AUG25-115000-C,sell,11.3,0.0003,0.0033900002,0.00035323802,111891.14,379.31097,39.524204,105619.79,,0
266,31,31,2025-08-28 20:00:00+00:00,open,BTC-29AUG25-108000-P,sell,11.3,0.0002,0.00226,0.000235492,111891.14,252.87398,26.349468,105846.31,,0
266,32,31,2025-08-29 08:00:00+00:00,close,BTC-29AUG25-115000-C,buy,11.3,0.0,-0.0,0.0,110191.95,-0.0,0.0,105846.31,expiry,0
266,32,31,2025-08-29 08:00:00+00:00,close,BTC-29AUG25-108000-P,buy,11.3,0.0,-0.0,0.0,110191.95,-0.0,0.0,105846.31,expiry,0
266,33,33,2025-09-01 21:30:00+00:00,open,BTC-2SEP25-111000-C,sell,11.8,1e-04,0.00118,0.000122956,108038.72,127.48569,13.284008,105960.516,,0
266,33,33,2025-09-01 21:30:00+00:00,open,BTC-2SEP25-105000-P,sell,11.8,1e-04,0.00118,0.000122956,108038.72,127.48569,13.284008,106074.72,,0
266,34,33,2025-09-02 08:00:00+00:00,close,BTC-2SEP25-111000-C,buy,11.8,0.0,-0.0,0.0,110253.16,-0.0,0.0,106074.72,expiry,0
266,34,33,2025-09-02 08:00:00+00:00,close,BTC-2SEP25-105000-P,buy,11.8,0.0,-0.0,0.0,110253.16,-0.0,0.0,106074.72,expiry,0
266,35,35,2025-09-02 20:00:00+00:00,open,BTC-3SEP25-114000-C,sell,11.5,1e-04,0.00115,0.000119829994,110748.67,127.36097,13.271013,106188.805,,0
266,35,35,2025-09-02 20:00:00+00:00,open,BTC-3SEP25-107000-P,sell,11.5,1e-04,0.00115,0.000119829994,110748.67,127.36097,13.271013,106302.9,,0
266,36,35,2025-09-03 08:00:00+00:00,close,BTC-3SEP25-114000-C,buy,11.5,0.0,-0.0,0.0,111106.16,-0.0,0.0,106302.9,expiry,0
266,36,35,2025-09-03 08:00:00+00:00,close,BTC-3SEP25-107000-P,buy,11.5,0.0,-0.0,0.0,111106.16,-0.0,0.0,106302.9,expiry,0
266,37,37,2025-09-04 20:00:00+00:00,open,BTC-5SEP25-113000-C,sell,11.6,1e-04,0.00116,0.000120872,109959.4,127.5529,13.291012,106417.16,,0
266,37,37,2025-09-04 20:00:00+00:00,open,BTC-5SEP25-107000-P,sell,11.6,0.0002,0.00232,0.000241744,109959.4,255.1058,26.582024,106645.68,,0
266,38,37,2025-09-05 08:00:00+00:00,close,BTC-5SEP25-113000-C,buy,11.6,0.0,-0.0,0.0,112966.21,-0.0,0.0,106645.68,expiry,0
266,38,37,2025-09-05 08:00:00+00:00,close,BTC-5SEP25-107000-P,buy,11.6,0.0,-0.0,0.0,112966.21,-0.0,0.0,106645.68,expiry,0
266,39,39,2025-09-11 23:50:00+00:00,open,BTC-12SEP25-119000-C,sell,11.1,1e-04,0.00111,0.000115662,115465.29,128.16647,13.354946,106760.49,,0
266,39,39,2025-09-11 23:50:00+00:00,open,BTC-12SEP25-112000-P,sell,11.1,0.0002,0.00222,0.000231324,115465.29,256.33295,26.709892,106990.12,,0
266,40,39,2025-09-12 08:00:00+00:00,close,BTC-12SEP25-119000-C,buy,11.1,0.0,-0.0,0.0,115152.76,-0.0,0.0,106990.12,expiry,0
266,40,39,2025-09-12 08:00:00+00:00,close,BTC-12SEP25-112000-P,buy,11.1,0.0,-0.0,0.0,115152.76,-0.0,0.0,106990.12,expiry,0
266,41,41,2025-09-16 21:00:00+00:00,open,BTC-17SEP25-120000-C,sell,11.0,0.0003,0.0033000002,0.00034386,116883.16,385.71445,40.191444,107335.64,,0
266,41,41,2025-09-16 21:00:00+00:00,open,BTC-17SEP25-113000-P,sell,11.0,1e-04,0.0011,0.000114619994,116883.16,128.57147,13.397147,107450.81,,0
266,42,41,2025-09-17 08:00:00+00:00,close,BTC-17SEP25-120000-C,buy,11.0,0.0,-0.0,0.0,117222.28,-0.0,0.0,107450.81,expiry,0
266,42,41,2025-09-17 08:00:00+00:00,close,BTC-17SEP25-113000-P,buy,11.0,0.0,-0.0,0.0,117222.28,-0.0,0.0,107450.81,expiry,0
266,43,43,2025-09-18 20:10:00+00:00,open,BTC-19SEP25-121000-C,sell,11.0,1e-04,0.0011,0.000114619994,117554.74,129.31021,13.474124,107566.65,,0
266,43,43,2025-09-18 20:10:00+00:00,open,BTC-19SEP25-114000-P,sell,11.0,1e-04,0.0011,0.000114619994,117554.74,129.31021,13.474124,107682.484,,0
266,44,43,2025-09-19 08:00:00+00:00,close,BTC-19SEP25-121000-C,buy,11.0,0.0,-0.0,0.0,116963.64,-0.0,0.0,107682.484,expiry,0
266,44,43,2025-09-19 08:00:00+00:00,close,BTC-19SEP25-114000-P,buy,11.0,0.0,-0.0,0.0,116963.64,-0.0,0.0,107682.484,expiry,0
266,45,45,2025-09-25 23:00:00+00:00,open,BTC-26SEP25-113000-C,sell,11.8,1e-04,0.00118,0.000122956,109468.3,129.17259,13.459784,107798.195,,0
266,45,45,2025-09-25 23:00:00+00:00,open,BTC-26SEP25-106000-P,sell,11.8,0.0003,0.0035400002,0.00036886803,109468.3,387.5178,40.379353,108145.336,,0
266,46,45,2025-09-26 08:00:00+00:00,close,BTC-26SEP25-113000-C,buy,11.8,0.0,-0.0,0.0,109462.41,-0.0,0.0,108145.336,expiry,0
266,46,45,2025-09-26 08:00:00+00:00,close,BTC-26SEP25-106000-P,buy,11.8,0.0,-0.0,0.0,109462.41,-0.0,0.0,108145.336,expiry,0
266,47,47,2025-10-01 20:00:00+00:00,open,BTC-2OCT25-121000-C,sell,11.1,1e-04,0.00111,0.000115662,117402.82,130.31712,13.579044,108262.08,,0
266,47,47,2025-10-01 20:00:00+00:00,open,BTC-2OCT25-114000-P,sell,11.1,1e-04,0.00111,0.000115662,117402.82,130.31712,13.579044,108378.81,,0
266,48,47,2025-10-02 08:00:00+00:00,close,BTC-2OCT25-121000-C,buy,11.1,0.0,-0.0,0.0,118621.84,-0.0,0.0,108378.81,expiry,0
266,48,47,2025-10-02 08:00:00+00:00,close,BTC-2OCT25-114000-P,buy,11.1,0.0,-0.0,0.0,118621.84,-0.0,0.0,108378.81,expiry,0
266,49,49,2025-10-02 22:00:00+00:00,open,BTC-3OCT25-124000-C,sell,10.8,1e-04,0.00108,0.000112536,120256.27,129.87677,13.533159,108495.16,,0
266,49,49,2025-10-02 22:00:00+00:00,open,BTC-3OCT25-117000-P,sell,10.8,1e-04,0.00108,0.000112536,120256.27,129.87677,13.533159,108611.5,,0
266,50,49,2025-10-03 08:00:00+00:00,close,BTC-3OCT25-124000-C,buy,10.8,0.0,-0.0,0.0,119767.06,-0.0,0.0,108611.5,expiry,0
266,50,49,2025-10-03 08:00:00+00:00,close,BTC-3OCT25-117000-P,buy,10.8,0.0,-0.0,0.0,119767.06,-0.0,0.0,108611.5,expiry,0
266,51,51,2025-10-06 22:00:00+00:00,open,BTC-7OCT25-129000-C,sell,10.4,0.0002,0.00208,0.00021673599,125250.45,260.52094,27.146282,108844.875,,0
266,51,51,2025-10-06 22:00:00+00:00,open,BTC-7OCT25-121000-P,sell,10.4,1e-04,0.00104,0.000108367996,125250.45,130.26047,13.573141,108961.56,,0
266,52,51,2025-10-07 08:00:00+00:00,close,BTC-7OCT25-129000-C,buy,10.4,0.0,-0.0,0.0,123677.39,-0.0,0.0,108961.56,expiry,0
266,52,51,2025-10-07 08:00:00+00:00,close,BTC-7OCT25-121000-P,buy,10.4,0.0,-0.0,0.0,123677.39,-0.0,0.0,108961.56,expiry,0
266,53,53,2025-10-08 22:25:00+00:00,open,BTC-9OCT25-127000-C,sell,10.6,1e-04,0.0010599999,0.000110452,123335.67,130.73581,13.622671,109078.67,,0
266,53,53,2025-10-08 22:25:00+00:00,open,BTC-9OCT25-120000-P,sell,10.6,1e-04,0.0010599999,0.000110452,123335.67,130.73581,13.622671,109195.79,,0
266,54,53,2025-10-09 08:00:00+00:00,close,BTC-9OCT25-127000-C,buy,10.6,0.0,-0.0,0.0,121933.99,-0.0,0.0,109195.79,expiry,0
266,54,53,2025-10-09 08:00:00+00:00,close,BTC-9OCT25-120000-P,buy,10.6,0.0,-0.0,0.0,121933.99,-0.0,0.0,109195.79,expiry,0
266,55,55,2025-10-09 20:00:00+00:00,open,BTC-10OCT25-125000-C,sell,10.8,0.0004,0.00432,0.000450144,121074.43,523.0415,54.500927,109664.33,,0
266,55,55,2025-10-09 20:00:00+00:00,open,BTC-10OCT25-117000-P,sell,10.8,0.0002,0.00216,0.000225072,121074.43,261.52075,27.250463,109898.6,,0
266,56,55,2025-10-10 08:00:00+00:00,close,BTC-10OCT25-125000-C,buy,10.8,0.0,-0.0,0.0,120995.65,-0.0,0.0,109898.6,expiry,0
266,56,55,2025-10-10 08:00:00+00:00,close,BTC-10OCT25-117000-P,buy,10.8,0.0,-0.0,0.0,120995.65,-0.0,0.0,109898.6,expiry,0
266,57,57,2025-10-13 22:00:00+00:00,open,BTC-14OCT25-119000-C,sell,10.8,0.0004,0.00432,0.000450144,115823.65,500.35815,52.137318,110346.82,,0
266,57,57,2025-10-13 22:00:00+00:00,open,BTC-14OCT25-112000-P,sell,10.8,0.0003,0.0032400002,0.000337608,115823.65,375.26865,39.102993,110682.984,,0
266,58,57,2025-10-14 08:00:00+00:00,close,BTC-14OCT25-119000-C,buy,10.8,0.0,-0.0,0.0,111825.93,-0.0,0.0,110682.984,expiry,0
266,58,57,2025-10-14 08:00:00+00:00,close,BTC-14OCT25-112000-P,buy,10.8,0.0015566185,-0.01681148,0.0,111825.93,-1879.9594,0.0,108803.02,expiry,0
266,59,59,2025-10-14 22:00:00+00:00,open,BTC-15OCT25-117000-C,sell,11.0,0.0002,0.0022,0.00022923999,113326.4,249.31807,25.978943,109026.37,,0
266,59,59,2025-10-14 22:00:00+00:00,open,BTC-15OCT25-110000-P,sell,11.0,0.0005,0.0055000004,0.0005731,113326.4,623.2952,64.947365,109584.71,,0
266,60,59,2025-10-15 08:00:00+00:00,close,BTC-15OCT25-117000-C,buy,11.0,0.0,-0.0,0.0,112607.78,-0.0,0.0,109584.71,expiry,0
266,60,59,2025-10-15 08:00:00+00:00,close,BTC-15OCT25-110000-P,buy,11.0,0.0,-0.0,0.0,112607.78,-0.0,0.0,109584.71,expiry,0
266,61,61,2025-10-15 20:00:00+00:00,open,BTC-16OCT25-115000-C,sell,8.7,0.0002,0.00174,0.000181308,111439.68,193.90504,20.204905,109758.414,,0
266,61,61,2025-10-15 20:00:00+00:00,open,BTC-16OCT25-108000-P,sell,8.7,0.0007,0.00609,0.000634578,111439.68,678.6676,70.71716,110366.37,,0
266,62,61,2025-10-16 08:00:00+00:00,close,BTC-16OCT25-115000-C,buy,8.7,0.0,-0.0,0.0,110537.52,-0.0,0.0,110366.37,expiry,0
266,62,61,2025-10-16 08:00:00+00:00,close,BTC-16OCT25-108000-P,buy,8.7,0.0,-0.0,0.0,110537.52,-0.0,0.0,110366.37,expiry,0
266,63,63,2025-10-16 22:00:00+00:00,open,BTC-17OCT25-112000-C,sell,6.8,0.0003,0.0020400002,0.000212568,108439.55,221.21669,23.05078,110564.53,,0
266,63,63,2025-10-16 22:00:00+00:00,open,BTC-17OCT25-105000-P,sell,6.8,0.0009,0.00612,0.000637704,108439.55,663.65,69.15233,111159.03,,0
266,64,63,2025-10-17 08:00:00+00:00,close,BTC-17OCT25-112000-C,buy,6.8,0.0,-0.0,0.0,105563.97,-0.0,0.0,111159.03,expiry,0
266,64,63,2025-10-17 08:00:00+00:00,close,BTC-17OCT25-105000-P,buy,6.8,0.0,-0.0,0.0,105563.97,-0.0,0.0,111159.03,expiry,0
266,65,65,2025-10-20 20:00:00+00:00,open,BTC-21OCT25-114000-C,sell,12.0,1e-04,0.0011999999,0.00012504,110708.73,132.85046,13.843019,111278.04,,0
266,65,65,2025-10-20 20:00:00+00:00,open,BTC-21OCT25-107000-P,sell,12.0,0.0003,0.0036000002,0.00037512003,110708.73,398.55142,41.52906,111635.055,,0
266,66,65,2025-10-21 08:00:00+00:00,close,BTC-21OCT25-114000-C,buy,12.0,0.0,-0.0,0.0,108074.21,-0.0,0.0,111635.055,expiry,0
266,66,65,2025-10-21 08:00:00+00:00,close,BTC-21OCT25-107000-P,buy,12.0,0.0,-0.0,0.0,108074.21,-0.0,0.0,111635.055,expiry,0
266,67,67,2025-10-22 20:00:00+00:00,open,BTC-23OCT25-111000-C,sell,6.9,0.0005,0.0034500002,0.00035949002,107952.22,372.43518,38.807743,111968.69,,0
266,67,67,2025-10-22 20:00:00+00:00,open,BTC-23OCT25-105000-P,sell,6.9,0.0007,0.00483,0.00050328596,107952.22,521.4092,54.330837,112435.766,,0
266,68,67,2025-10-23 08:00:00+00:00,close,BTC-23OCT25-111000-C,buy,6.9,0.0,-0.0,0.0,109334.68,-0.0,0.0,112435.766,expiry,0
266,68,67,2025-10-23 08:00:00+00:00,close,BTC-23OCT25-105000-P,buy,6.9,0.0,-0.0,0.0,109334.68,-0.0,0.0,112435.766,expiry,0
266,69,69,2025-10-23 20:00:00+00:00,open,BTC-24OCT25-114000-C,sell,9.1,0.0003,0.00273,0.00028446602,110149.38,300.70782,31.333755,112705.14,,0
266,69,69,2025-10-23 20:00:00+00:00,open,BTC-24OCT25-107000-P,sell,9.1,0.0006,0.00546,0.00056893204,110149.38,601.41565,62.66751,113243.88,,0
266,70,69,2025-10-24 08:00:00+00:00,close,BTC-24OCT25-114000-C,buy,9.1,0.0,-0.0,0.0,111061.82,-0.0,0.0,113243.88,expiry,0
266,70,69,2025-10-24 08:00:00+00:00,close,BTC-24OCT25-107000-P,buy,9.1,0.0,-0.0,0.0,111061.82,-0.0,0.0,113243.88,expiry,0
266,71,71,2025-10-27 20:00:00+00:00,open,BTC-28OCT25-118000-C,sell,11.8,1e-04,0.00118,0.000122956,114839.11,135.51015,14.120157,113365.27,,0
266,71,71,2025-10-27 20:00:00+00:00,open,BTC-28OCT25-111000-P,sell,11.8,1e-04,0.00118,0.000122956,114839.11,135.51015,14.120157,113486.664,,0
266,72,71,2025-10-28 08:00:00+00:00,close,BTC-28OCT25-118000-C,buy,11.8,0.0,-0.0,0.0,114195.92,-0.0,0.0,113486.664,expiry,0
266,72,71,2025-10-28 08:00:00+00:00,close,BTC-28OCT25-111000-P,buy,11.8,0.0,-0.0,0.0,114195.92,-0.0,0.0,113486.664,expiry,0
266,73,73,2025-10-29 22:00:00+00:00,open,BTC-30OCT25-115000-C,sell,12.2,0.0002,0.00244,0.000254248,111589.38,272.27808,28.371376,113730.57,,0
266,73,73,2025-10-29 22:00:00+00:00,open,BTC-30OCT25-108000-P,sell,12.2,0.0003,0.0036600002,0.00038137203,111589.38,408.41718,42.557068,114096.43,,0
266,74,73,2025-10-30 08:00:00+00:00,close,BTC-30OCT25-115000-C,buy,12.2,0.0,-0.0,0.0,111333.3,-0.0,0.0,114096.43,expiry,0
266,74,73,2025-10-30 08:00:00+00:00,close,BTC-30OCT25-108000-P,buy,12.2,0.0,-0.0,0.0,111333.3,-0.0,0.0,114096.43,expiry,0
266,75,75,2025-10-30 22:00:00+00:00,open,BTC-31OCT25-111000-C,sell,6.0,0.0005,0.003,0.00031260002,107850.96,323.5529,33.71421,114386.27,,0
266,75,75,2025-10-30 22:00:00+00:00,open,BTC-31OCT25-104000-P,sell,6.0,0.0009,0.0054,0.00056268,107850.96,582.3952,60.685577,114907.984,,0
266,76,75,2025-10-31 08:00:00+00:00,close,BTC-31OCT25-111000-C,buy,6.0,0.0,-0.0,0.0,109387.8,-0.0,0.0,114907.984,expiry,0
266,76,75,2025-10-31 08:00:00+00:00,close,BTC-31OCT25-104000-P,buy,6.0,0.0,-0.0,0.0,109387.8,-0.0,0.0,114907.984,expiry,0
266,77,77,2025-11-03 21:00:00+00:00,open,BTC-4NOV25-110000-C,sell,12.3,1e-04,0.0012299999,0.000128166,106797.37,131.36076,13.687791,115025.66,,0
266,77,77,2025-11-03 21:00:00+00:00,open,BTC-4NOV25-104000-P,sell,12.3,0.0006,0.0073800003,0.000768996,106797.37,788.1646,82.126755,115731.695,,0
266,78,77,2025-11-04 08:00:00+00:00,close,BTC-4NOV25-110000-C,buy,12.3,0.0,-0.0,0.0,104475.69,-0.0,0.0,115731.695,expiry,0
266,78,77,2025-11-04 08:00:00+00:00,close,BTC-4NOV25-104000-P,buy,12.3,0.0,-0.0,0.0,104475.69,-0.0,0.0,115731.695,expiry,0
266,79,79,2025-11-05 21:00:00+00:00,open,BTC-6NOV25-107000-C,sell,13.4,1e-04,0.00134,0.000139628,103654.41,138.8969,14.473057,115856.12,,0
266,79,79,2025-11-05 21:00:00+00:00,open,BTC-6NOV25-100000-P,sell,13.4,0.0003,0.0040200003,0.000418884,103654.41,416.69073,43.419174,116229.39,,0
266,80,79,2025-11-06 08:00:00+00:00,close,BTC-6NOV25-107000-C,buy,13.4,0.0,-0.0,0.0,103104.47,-0.0,0.0,116229.39,expiry,0
266,80,79,2025-11-06 08:00:00+00:00,close,BTC-6NOV25-100000-P,buy,13.4,0.0,-0.0,0.0,103104.47,-0.0,0.0,116229.39,expiry,0
